date,artist,song,pos,pos_prev,pos_peak,weeks
2020-12-26,BTS,Dynamite,9,24,1,17
2020-11-07,Taylor Swift,Cardigan,96,88,1,14
2020-08-01,"THE SCOTTS, Travis Scott & Kid Cudi",The Scotts,74,69,1,13
2020-12-05,Travis Scott Featuring Young Thug & M.I.A.,Franchise,78,58,1,9
2020-12-26,Ariana Grande,Positions,8,4,1,8
2020-07-18,6ix9ine & Nicki Minaj,Trollz,83,54,1,4
2020-12-19,BTS,Life Goes On,93,28,1,3
2020-12-26,Taylor Swift,Willow,1,0,1,1
2020-12-26,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Whats Poppin,44,47,2,45
2020-10-10,Future Featuring Drake,Life Is Good,41,36,2,38
2020-12-05,Juice WRLD x Marshmello,Come & Go,60,47,2,20
2020-12-26,Drake Featuring Lil Durk,Laugh Now Cry Later,17,8,2,18
2020-04-25,Justin Bieber,Yummy,94,94,2,15
2020-12-26,Luke Combs,Forever After All,92,66,2,8
2020-12-26,Billie Eilish,Therefore I Am,36,23,2,6
2020-12-26,Gabby Barrett Featuring Charlie Puth,I Hope,20,12,3,51
2020-06-13,Eminem Featuring Juice WRLD,Godzilla,80,88,3,20
2020-11-07,Lil Baby,The Bigger Picture,82,72,3,20
2020-12-05,DJ Khaled Featuring Drake,Popstar,96,83,3,19
2020-12-26,Justin Bieber Featuring Chance The Rapper,Holy,13,9,3,13
2020-07-25,6ix9ine,Gooba,100,81,3,10
2020-11-21,SAINt JHN,Roses,46,44,4,34
2020-09-12,Taylor Swift,The 1,92,85,4,6
2020-03-14,BTS,ON,68,4,4,2
2020-09-19,Justin Bieber Featuring Quavo,Intentions,48,49,5,31
2020-12-05,Juice WRLD,Wishing Well,91,84,5,20
2020-06-13,Lady Gaga,Stupid Love,42,0,5,10
2020-12-26,Bad Bunny & Jhay Cortez,Dakiti,23,17,5,7
2020-12-26,Pop Smoke Featuring Lil Baby & DaBaby,For The Night,25,21,6,24
2020-12-26,Internet Money & Gunna Featuring Don Toliver & NAV,Lemonade,24,19,6,18
2020-12-19,Morgan Wallen,7 Summers,69,76,6,17
2020-09-19,Billie Eilish,My Future,90,78,6,6
2020-09-05,Taylor Swift Featuring Bon Iver,Exile,98,82,6,5
2020-04-11,Lil Uzi Vert,Baby Pluto,98,74,6,4
2020-08-29,Juice WRLD,Conversations,91,83,7,6
2020-05-30,Drake Featuring Playboi Carti,Pain 1993,86,51,7,3
2020-10-03,Lil Mosey,Blueberry Faygo,50,47,8,33
2020-11-07,DJ Khaled Featuring Drake,Greece,91,76,8,15
2020-10-31,Juice WRLD & The Weeknd,Smile,86,89,8,10
2020-12-26,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35,35,26,8,7
2020-12-26,Shawn Mendes & Justin Bieber,Monster,62,38,8,4
2020-04-04,Lil Uzi Vert,Lo Mein,87,42,8,3
2020-12-12,Lewis Capaldi,Before You Go,42,28,9,44
2020-12-26,Chris Brown & Young Thug,Go Crazy,16,13,9,32
2020-11-28,21 Savage & Metro Boomin,Runnin,91,85,9,7
2020-08-22,Juice WRLD X Halsey,Life's A Mess,97,84,9,6
2020-03-28,Lil Uzi Vert,Silly Watch,52,9,9,2
2020-10-10,Lil Baby & 42 Dugg,We Paid,49,46,10,22
2020-12-26,21 Savage & Metro Boomin Featuring Drake,Mr. Right Now,88,65,10,11
2020-09-05,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,Hate The Other Side,97,93,10,7
2020-11-28,Pop Smoke Featuring 50 Cent & Roddy Ricch,The Woo,53,41,11,20
2020-08-29,Juice WRLD,Righteous,96,91,11,16
2020-04-25,Lil Uzi Vert,P2,92,92,11,6
2020-11-21,Rod Wave Featuring ATR Son Son,Rags2Riches,42,42,12,20
2020-12-26,Maluma & The Weeknd,Hawai,65,55,12,17
2020-08-15,Juice WRLD,Blood On My Jeans,96,90,12,4
2020-12-26,Megan Thee Stallion,Body,22,18,12,4
2020-11-14,Dua Lipa,Break My Heart,50,44,13,32
2020-12-26,Ava Max,Kings & Queens,30,22,13,19
2020-10-31,BLACKPINK X Selena Gomez,Ice Cream,84,72,13,8
2020-05-09,Lil Uzi Vert,Myron,87,88,13,7
2020-08-15,Taylor Swift,The Last Great American Dynasty,66,13,13,2
2020-12-05,BTS,Blue & Grey,13,0,13,1
2020-12-19,Miley Cyrus,Midnight Sky,73,57,14,17
2020-08-01,Drake Featuring Giveon,Chicago Freestyle,93,93,14,12
2020-12-26,Justin Bieber & benny blanco,Lonely,51,50,14,9
2020-08-01,Juice WRLD,Titanic,62,14,14,2
2020-12-19,Morgan Wallen,More Than My Hometown,49,32,15,26
2020-10-10,Morgan Wallen,Chasin' You,46,40,16,36
2020-11-28,Jason Aldean,Got What I Got,41,34,16,25
2020-06-06,Lil Baby,Sum 2 Prove,50,51,16,20
2020-07-11,The Weeknd,In Your Eyes,89,80,16,15
2020-04-18,Jonas Brothers,What A Man Gotta Do,98,94,16,12
2020-03-14,Billie Eilish,No Time To Die,96,54,16,3
2020-08-01,Juice WRLD,Bad Energy,68,16,16,2
2020-08-15,Taylor Swift,My Tears Ricochet,69,16,16,2
2020-12-05,Lee Brice,One Of Them Girls,40,33,17,26
2020-12-12,Moneybagg Yo,Said Sum,44,34,17,22
2020-11-28,Pop Smoke Featuring Lil Tjay,Mood Swings,61,53,17,20
2020-06-20,"NAV, Gunna & Travis Scott",Turks,86,89,17,11
2020-02-15,Mac Miller,Good News,82,54,17,4
2020-05-23,DaBaby Featuring YoungBoy Never Broke Again,Jump,87,83,17,4
2020-05-23,Demi Lovato,I Love Me,75,70,18,10
2020-12-19,Shawn Mendes,Wonder,70,77,18,10
2020-05-16,Lil Baby & Gunna,Heatin Up,96,0,18,7
2020-08-01,Surfaces,Sunday Best,40,45,19,21
2020-12-12,Kane Brown With Swae Lee & Khalid,Be Like That,31,27,19,21
2020-09-26,Luke Bryan,One Margarita,59,56,19,20
2020-10-31,21 Savage & Metro Boomin,Glock In My Lap,82,63,19,3
2020-04-04,Lil Uzi Vert Featuring Chief Keef,Bean (Kobe),86,19,19,2
2021-11-13,"Bobby ""Boris"" Pickett And The Crypt-Kickers",Monster Mash,37,0,1,38
2021-12-04,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,50,23,1,38
2021-11-27,Lil Nas X,Montero (Call Me By Your Name),48,42,1,34
2021-12-25,Olivia Rodrigo,Good 4 U,33,29,1,31
2021-10-23,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches,41,39,1,30
2021-07-31,Olivia Rodrigo,Drivers License,43,42,1,28
2021-12-25,The Kid LAROI & Justin Bieber,Stay,6,4,1,23
2021-11-13,Ray Parker Jr.,Ghostbusters,40,0,1,22
2021-12-25,Lil Nas X & Jack Harlow,Industry Baby,10,8,1,21
2021-07-03,Cardi B,Up,44,42,1,20
2021-09-04,Polo G,Rapstar,40,28,1,20
2021-10-16,BTS,Butter,58,36,1,20
2021-07-17,Drake,What's Next,97,0,1,16
2021-12-25,Drake Featuring Future & Young Thug,Way 2 Sexy,46,39,1,15
2021-12-25,Coldplay x BTS,My Universe,74,59,1,12
2021-12-25,Adele,Easy On Me,3,1,1,10
2021-09-04,BTS,Permission To Dance,97,66,1,7
2021-12-25,Taylor Swift,All Too Well (Taylor's Version),59,42,1,5
2021-12-25,Ed Sheeran,Bad Habits,26,16,2,25
2021-08-07,Drake Featuring Lil Baby,Wants And Needs,49,47,2,21
2021-11-13,Rockwell,Somebody's Watching Me,42,0,2,20
2021-12-25,Drake Featuring Lil Baby,Girls Want Girls,60,55,2,15
2021-08-28,"J. Cole, 21 Savage & Morray",my.life,90,73,2,14
2021-12-25,Doja Cat Featuring SZA,Kiss Me More,42,36,3,36
2021-10-30,Olivia Rodrigo,Deja Vu,50,42,3,29
2021-12-25,Walker Hayes,Fancy Like,35,31,3,26
2021-07-24,Lil Tjay Featuring 6LACK,Calling My Phone,49,45,3,22
2021-12-18,Drake Featuring Travis Scott,Fair Trade,89,86,3,14
2021-04-17,Drake Featuring Rick Ross,Lemon Pepper Freestyle,70,70,3,5
2021-12-25,Drake Featuring 21 Savage & Project Pat,Knife Talk,48,44,4,15
2021-10-09,Lizzo Featuring Cardi B,Rumors,74,46,4,7
2021-10-30,Drake,Champagne Poetry,90,77,4,7
2021-12-25,Ed Sheeran,Shivers,12,11,5,14
2021-12-25,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,30,22,5,6
2021-12-25,Adele,Oh My God,51,47,5,4
2021-06-12,J. Cole,amari,65,41,5,3
2021-09-04,Masked Wolf,Astronaut In The Ocean,39,36,6,28
2021-05-08,Justin Bieber,Anyone,87,68,6,17
2021-12-04,The Weeknd,Take My Breath,100,99,6,16
2021-11-20,Kanye West,Hurricane,87,63,6,11
2021-12-25,Post Malone & The Weeknd,One Right Now,38,38,6,6
2021-12-25,Glass Animals,Heat Waves,8,9,7,48
2021-11-06,Drake Featuring Lil Durk & Giveon,In The Bible,94,94,7,8
2021-07-03,J. Cole & Lil Baby,pride.is.the.devil,88,84,7,6
2021-12-25,SZA,I Hate U,31,7,7,2
2021-12-25,Doja Cat,Need To Know,14,12,8,27
2021-10-09,Drake,Papi's Home,97,66,8,4
2021-06-05,J. Cole,interlude,71,17,8,3
2021-06-12,J. Cole,95.south,94,59,8,3
2021-11-20,Olivia Rodrigo,Traitor,34,20,9,25
2021-12-25,Wizkid Featuring Justin Bieber & Tems,Essence,39,35,9,24
2021-05-22,SZA,Good Days,54,49,9,20
2021-06-12,Morgan Wallen,Wasted On You,98,98,9,19
2021-10-16,Drake,TSU,98,84,9,5
2021-10-30,Bad Bunny,Yonaguni,79,76,10,20
2021-12-25,Lil Nas X,Thats What I Want,45,50,10,13
2021-06-19,Billie Eilish,Your Power,75,60,10,6
2021-10-16,Drake Featuring JAY-Z,Love All,99,87,10,5
2021-09-25,Kanye West,Jail,99,58,10,3
2021-12-25,Doja Cat & The Weeknd,You Right,40,33,11,25
2021-09-04,Rod Wave,Tombstone,72,69,11,22
2021-12-25,Billie Eilish,Happier Than Ever,43,46,11,20
2021-12-25,Elton John & Dua Lipa,Cold Heart (PNAU Remix),23,19,11,15
2021-09-04,Trippie Redd & Playboi Carti,Miss The Rage,79,0,11,11
2021-11-06,Drake,No Friends In The Industry,91,87,11,8
2021-10-02,Kanye West,Off The Grid,93,75,11,4
2021-12-04,Travis Scott,Escape Plan,97,71,11,3
2021-04-24,Taylor Swift,Love Story (Taylor's Version),52,0,11,2
2021-07-03,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box,46,46,12,23
2021-09-11,Olivia Rodrigo,Brutal,97,89,12,12
2021-06-12,Young Thug & Gunna Featuring Drake,Solid,84,81,12,7
2021-06-19,"Nicki Minaj, Drake & Lil Wayne",Seeing Green,100,67,12,4
2021-10-09,Drake Featuring Future,N 2 Deep,88,59,12,4
2021-09-18,Kanye West,Ok Ok,65,12,12,2
2021-09-04,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes,47,41,13,25
2021-12-18,Maneskin,Beggin',43,32,13,24
2021-06-19,Pooh Shiesty Featuring Lil Durk,Back In Blood,48,35,13,23
2021-09-18,Post Malone,Motley Crew,98,86,13,9
2021-12-25,Summer Walker & SZA,No Love,96,78,13,6
2021-06-05,J. Cole,applying.pressure,72,13,13,2
2021-08-14,Saweetie Featuring Doja Cat,Best Friend,38,40,14,30
2021-12-11,Normani Featuring Cardi B,Wild Side,63,58,14,20
2021-11-27,Silk Sonic (Bruno Mars & Anderson .Paak),Skate,75,0,14,9
2021-08-28,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",WUSYANAME,92,94,14,7
2021-07-17,Olivia Rodrigo,Enough For You,98,0,14,6
2021-10-09,Drake,Pipe Down,96,68,14,4
2021-06-05,J. Cole & Bas,100.mil',80,14,14,2
2021-07-31,Aaron Lewis,Am I The Only One,93,0,14,2
2021-12-18,Jason Aldean & Carrie Underwood,If I Didn't Love You,52,42,15,20
2021-08-21,Olivia Rodrigo,Happier,97,93,15,12
2021-07-17,Migos Featuring Drake,Having Our Way,87,82,15,4
2021-12-25,GAYLE,abcdefu,16,15,15,4
2021-09-11,Giveon,Heartbreak Anniversary,34,19,16,29
2021-06-05,Doja Cat,Streets,79,68,16,20
2021-11-06,Megan Thee Stallion,Thot Shit,84,82,16,20
2021-11-13,BIA Featuring Nicki Minaj,Whole Lotta Money,85,75,16,17
2021-08-28,Olivia Rodrigo,Favorite Crime,93,89,16,13
2021-08-28,"Lil Baby, Lil Durk & Travis Scott",Hats Off,86,87,16,11
2021-05-29,Rod Wave,Street Runner,84,73,16,10
2021-10-02,Drake,7am On Bridle Path,92,57,16,3
2022-10-01,Harry Styles,As It Was,1,1,1,25
2022-10-01,Jack Harlow,First Class,20,19,1,24
2022-10-01,Lizzo,About Damn Time,9,7,1,23
2022-10-01,Future Featuring Drake & Tems,Wait For U,10,10,1,21
2022-05-21,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",We Don't Talk About Bruno,70,51,1,20
2022-10-01,Drake Featuring 21 Savage,Jimmy Cooks,18,20,1,14
2022-10-01,Beyonce,Break My Soul,26,21,1,14
2022-10-01,Nicki Minaj,Super Freaky Girl,5,3,1,6
2022-05-14,Nicki Minaj X Lil Baby,Do We Have A Problem?,93,80,2,13
2022-10-01,Steve Lacy,Bad Habit,2,2,2,12
2022-10-01,Kate Bush,Running Up That Hill (A Deal With God),19,12,3,37
2022-10-01,Harry Styles,Late Night Talking,11,9,3,18
2022-10-01,Post Malone Featuring Doja Cat,I Like You (A Happier Song),3,5,3,16
2022-07-02,Kendrick Lamar,N95,96,72,3,6
2022-10-01,Bad Bunny,Moscow Mule,31,28,4,20
2022-09-17,Future,Puffin On Zootiez,92,91,4,19
2022-10-01,Nicky Youre & dazy,Sunroof,4,4,4,17
2022-10-01,Bad Bunny,Titi Me Pregunto,13,13,5,20
2022-10-01,DJ Khaled Featuring Drake & Lil Baby,Staying Alive,42,34,5,7
2022-06-25,"Kendrick Lamar, Blxst & Amanda Reifer",Die Hard,80,65,5,5
2022-10-01,Bad Bunny & Chencho Corleone,Me Porto Bonito,12,11,6,20
2022-10-01,Bad Bunny,Despues de La Playa,81,73,6,20
2022-10-01,Morgan Wallen,You Proof,6,6,6,19
2022-09-24,Drake,Sticky,84,69,6,13
2022-10-01,Elton John & Britney Spears,Hold Me Closer,28,26,6,4
2022-06-04,Gunna & Future Featuring Young Thug,Pushin P,85,90,7,20
2022-10-01,OneRepublic,I Ain't Worried,7,8,7,15
2022-08-06,Kendrick Lamar & Kodak Black,Silent Hill,87,74,7,11
2022-05-28,Morgan Wallen,Don't Think Jesus,94,85,7,5
2022-07-09,Drake,Falling Back,64,7,7,2
2022-05-14,Jessica Darrow,Surface Pressure,87,75,8,19
2022-10-01,Joji,Glimpse Of Us,27,27,8,15
2022-10-01,Luke Combs,The Kind Of Love We Make,8,14,8,14
2022-10-01,Harry Styles,Music For A Sushi Restaurant,79,87,8,10
2022-05-28,Future,712PM,93,64,8,3
2022-06-04,Kendrick Lamar,United In Grief,79,8,8,2
2022-06-25,Harry Styles,Matilda,86,71,9,4
2022-09-17,"benny blanco, BTS & Snoop Dogg",Bad Decisions,90,89,10,5
2022-05-21,Future,I'm Dat N***a,79,10,10,2
2022-03-26,The Weeknd,Sacrifice,79,56,11,10
2022-06-11,Future Featuring Drake,I'm On One,93,83,11,5
2022-06-04,Kendrick Lamar Featuring Sampha,Father Time,73,11,11,2
2022-10-01,Morgan Wallen,Thought You Should Know,96,98,12,20
2022-09-03,Post Malone Featuring Roddy Ricch,Cooped Up,83,89,12,15
2022-06-11,Future,Love You Better,96,84,12,5
2022-08-06,Lil Baby,Right On,99,97,13,15
2022-10-01,"Cardi B, Ye & Lil Durk",Hot Shit,94,63,13,12
2022-10-01,Beyonce,Cuff It,61,85,13,6
2022-06-25,Harry Styles,Daylight,88,73,13,4
2022-06-11,Kendrick Lamar,Rich Spirit,83,61,13,3
2022-07-02,BTS,Yet To Come,68,13,13,2
2022-07-09,Drake,Texts Go Green,94,13,13,2
2022-10-01,Lil Baby,In A Minute,35,32,14,24
2022-05-14,Lil Durk Featuring Morgan Wallen,Broadway Girls,81,67,14,20
2022-10-01,Bad Bunny & Rauw Alejandro,Party,67,61,14,20
2022-10-01,Doja Cat,Vegas,14,15,14,16
2022-08-13,Drake,Massive,95,81,14,7
2022-06-18,Harry Styles,Little Freak,90,58,14,3
2022-08-27,Megan Thee Stallion & Dua Lipa,Sweetest Pie,49,0,15,21
2022-07-09,Becky G X Karol G,MAMIII,52,64,15,20
2022-08-13,The Kid LAROI,Thousand Miles,90,50,15,15
2022-06-18,Harry Styles,Grapejuice,91,61,15,3
2022-05-28,Kendrick Lamar,The Heart Part 5,77,15,15,2
2022-05-14,Future Featuring Kanye West,Keep It Burnin,15,0,15,1
2022-08-06,Dove Cameron,Boyfriend,35,30,16,24
2022-05-21,Muni Long,Hrs And Hrs,62,47,16,20
2022-10-01,Cole Swindell,She Had Me At Heads Carolina,16,18,16,17
2022-09-03,Bad Bunny,Un Ratito,89,98,16,16
2022-06-04,Kendrick Lamar & Taylour Paige,We Cry Together,97,16,16,2
2022-09-24,"DJ Khaled Featuring Rick Ross, Lil Wayne, JAY-Z, John Legend & Fridayy",God Did,83,43,17,3
2022-09-17,Em Beihold,Numb Little Bug,47,48,18,32
2022-10-01,Bad Bunny & Jhay Cortez,Tarot,89,88,18,20
2022-05-21,Jack Harlow,Nail Tech,65,85,18,12
2022-05-14,Lil Durk,Ahhh Ha,96,79,18,11
2022-05-21,Lauren Spencer-Smith,Fingers Crossed,94,69,19,19
2022-09-10,Beyonce,Alien Superstar,90,70,19,5
2022-05-28,Kendrick Lamar,Worldwide Steppers,19,0,19,1
2022-04-30,"Stephanie Beatriz, Olga Merediz & Encanto Cast",The Family Madrigal,93,78,20,16
2022-05-07,Yahritza y Su Esencia,Soy El Unico,90,80,20,5
2022-03-12,Nicki Minaj X Lil Baby,Bussin,94,72,20,3
2022-05-21,Future,Massaging Me,87,20,20,2
2022-06-04,Kendrick Lamar,Count Me Out,78,20,20,2
2022-07-02,Drake,Calling My Name,20,0,20,1
2022-10-01,Zach Bryan,Something In The Orange,21,25,21,22
2022-07-30,Camila Cabello Featuring Ed Sheeran,Bam Bam,93,85,21,20
2022-09-24,Rod Wave,Alone,96,80,21,5
2022-06-11,Jack Harlow,Dua Lipa,90,76,21,4
2022-03-12,Ed Sheeran Featuring Taylor Swift,The Joker And The Queen,75,64,21,3
2022-06-18,Harry Styles,Satellite,94,65,21,3
2022-07-02,Drake,A Keeper,21,0,21,1
2022-08-06,Lil Durk Featuring Gunna,What Happened To Virgil,51,48,22,20
2022-08-27,Parmalee,Take My Name,52,54,22,20
2022-10-01,Tyler Hubbard,5 Foot 9,22,24,22,15
2022-10-01,Charlie Puth Featuring Jung Kook,Left And Right,44,41,22,13
2022-06-25,Bad Bunny,Yo No Soy Celoso,87,85,22,6
2022-10-01,BLACKPINK,Pink Venom,57,74,22,5
2022-06-25,Kanye West & XXXTENTACION,True Love,83,69,22,3
2022-08-27,Beyonce,Church Girl,97,67,22,3
2022-06-11,Harry Styles,Cinema,75,22,22,2
2022-10-01,Kane Brown With Katelyn Brown,Thank God,30,22,22,2
